time,TMP_1D5maboveground,RH_1D5maboveground,APCP_surface,DSWRF_surface,latitude,longitude
2024-08-24 18:00:00,290.0933405793106,92.44832732234973,0.0,0.0,42.804413,140.528841
2024-08-24 19:00:00,289.697859934235,93.59955095250534,0.0,0.0,42.804413,140.528841
2024-08-24 20:00:00,289.2692224011606,94.05081373256972,0.0,0.0,42.804413,140.528841
2024-08-24 21:00:00,289.57264252055626,93.58807449557098,0.0,49.68633551997999,42.804413,140.528841
2024-08-24 22:00:00,291.7901113658425,87.29549922431877,0.0,185.6407175763222,42.804413,140.528841
2024-08-24 23:00:00,294.0456769599444,78.37002188354937,0.0,351.774235895255,42.804413,140.528841
2024-08-25 00:00:00,295.6999084233475,73.66154292248437,0.0,465.4579924644406,42.804413,140.528841
2024-08-25 07:00:00,297.45531220459753,72.16998442370061,0.0,353.74750678960817,42.804413,140.528841
2024-08-25 08:00:00,296.463055377305,76.5245431576753,0.0,191.19605328218313,42.804413,140.528841
2024-08-25 09:00:00,295.2535908223294,81.1714651165717,0.0,62.462738124122346,42.804413,140.528841
2024-08-25 10:00:00,294.3668984780031,84.5771329233003,0.0,2.357191499999999,42.804413,140.528841
2024-08-25 11:00:00,293.8080140639088,87.11597486167999,0.0,0.0,42.804413,140.528841
2024-08-25 12:00:00,293.4379686241675,88.82540443614732,0.0,0.0,42.804413,140.528841
2024-08-25 13:00:00,293.23489980888183,90.08554586508264,0.0,0.0,42.804413,140.528841
2024-08-25 14:00:00,293.1389577059425,91.03765697588295,0.0,0.0,42.804413,140.528841
2024-08-25 15:00:00,293.2432558401956,91.74216640529124,0.0,0.0,42.804413,140.528841
2024-08-25 16:00:00,293.30682403038566,93.70695644093966,0.0,0.0,42.804413,140.528841
2024-08-25 17:00:00,293.3948329636913,95.07284158742404,0.0,0.0,42.804413,140.528841
2024-08-25 18:00:00,293.44983701533687,96.11266842747686,0.0,0.0,42.804413,140.528841
2024-08-25 19:00:00,293.5287484522925,96.11972747532842,0.0,0.0,42.804413,140.528841
2024-08-25 20:00:00,293.6047841328125,95.83012427708624,0.0,0.0,42.804413,140.528841
2024-08-25 21:00:00,293.9093697784644,95.51532290969855,0.0,17.841587183400037,42.804413,140.528841
2024-08-25 22:00:00,294.50206579604253,93.67966869591936,0.0,76.5529650109305,42.804413,140.528841
2024-08-25 23:00:00,295.09741938703877,91.3119465935256,0.0,150.6191445349506,42.804413,140.528841
2024-08-26 00:00:00,295.8588771396637,88.14267624392762,0.0,244.41734855713443,42.804413,140.528841
2024-08-26 07:00:00,296.156661933465,89.39619564567091,0.0,122.49646245691837,42.804413,140.528841
2024-08-26 08:00:00,295.9014829298469,90.1880411835809,0.0012727533299999,93.7203288152646,42.804413,140.528841
2024-08-26 09:00:00,295.4312737723806,92.27295455761715,0.0,37.144798200577014,42.804413,140.528841
2024-08-26 10:00:00,295.114122192815,94.20118876818498,0.0045609458249997,1.1910322433400016,42.804413,140.528841
2024-08-26 11:00:00,294.9363073504737,96.18972952937592,0.0025455066599998,0.0,42.804413,140.528841
2024-08-26 12:00:00,294.8312235868019,98.029145047515,0.0,0.0,42.804413,140.528841
2024-08-26 13:00:00,294.89192735188254,98.0097972074711,0.0622873816599999,0.0,42.804413,140.528841
2024-08-26 14:00:00,294.9719009356425,97.55064019849075,0.8124792599899999,0.0,42.804413,140.528841
2024-08-26 15:00:00,295.01247198357436,97.4942553833403,0.1811966283299998,0.0,42.804413,140.528841
2024-08-26 16:00:00,295.050470558785,97.13033245058033,1.2750879149600007,0.0,42.804413,140.528841
2024-08-26 17:00:00,295.03950645581375,96.93069862262485,2.354682691599999,0.0,42.804413,140.528841
2024-08-26 18:00:00,294.9499146806475,97.10053934818656,1.1100307599899992,0.0,42.804413,140.528841
2024-08-26 19:00:00,294.84677956509313,97.28252555000734,1.6154889249499969,0.0,42.804413,140.528841
2024-08-26 20:00:00,294.5683683367381,97.30558905964548,1.0640842899599996,0.0,42.804413,140.528841
2024-08-26 21:00:00,294.7220925322738,96.770273589015,2.2765815548199977,4.78674048668,42.804413,140.528841
2024-08-26 22:00:00,294.75616783462436,96.8411247342475,4.6212499165,12.081548523527209,42.804413,140.528841
2024-08-26 23:00:00,294.74254320049874,96.47369969894844,4.336872573260003,27.510630572631836,42.804413,140.528841
2024-08-27 00:00:00,295.1678970844319,93.645024919315,2.262317769980002,92.61195038465094,42.804413,140.528841
2024-08-27 07:00:00,293.4627115129031,93.3084900851636,8.582531825049998,44.36179605691345,42.804413,140.528841
2024-08-27 08:00:00,293.1648039409575,95.25392557149172,9.69017718494,14.44823781314641,42.804413,140.528841
2024-08-27 09:00:00,292.91124820853565,96.22561440134548,1.1745776316600005,14.4812325970459,42.804413,140.528841
2024-08-27 10:00:00,292.6247480572487,97.26384752571188,4.1819422699799995,0.2806882566600002,42.804413,140.528841
2024-08-27 11:00:00,292.4710348631206,96.49907752705812,1.5285265066600002,0.0,42.804413,140.528841
2024-08-27 12:00:00,292.32886483837126,96.04953314418329,1.2276542500000005,0.0,42.804413,140.528841
2024-08-27 13:00:00,292.1409611132494,94.9317687365525,0.4247013783299997,0.0,42.804413,140.528841
2024-08-27 14:00:00,292.3522253263312,90.53829237533904,0.2034058716699999,0.0,42.804413,140.528841
2024-08-27 15:00:00,292.3394933444856,88.93042579755311,0.0340081249999998,0.0,42.804413,140.528841
2024-08-27 16:00:00,291.72780816531065,93.8837573985675,0.03125,0.0,42.804413,140.528841
2024-08-27 17:00:00,291.51128228554,94.2627132320725,0.0,0.0,42.804413,140.528841
2024-08-27 18:00:00,291.3518346870831,95.16951718554938,0.0,0.0,42.804413,140.528841
2024-08-27 19:00:00,291.29540268983686,93.56828815618626,0.0,0.0,42.804413,140.528841
2024-08-27 20:00:00,291.4622950877619,90.78237578487062,0.0,0.0,42.804413,140.528841
2024-08-27 21:00:00,291.65588115570563,91.52451006178734,0.0,27.61577919006,42.804413,140.528841
2024-08-27 22:00:00,292.80818625557123,92.50383598776877,0.0,132.1274466208644,42.804413,140.528841
2024-08-27 23:00:00,294.0631035817113,89.96714104181626,0.0,283.2069051145306,42.804413,140.528841
2024-08-28 00:00:00,295.0290351148825,86.37002383171892,0.0,406.42063017866747,42.804413,140.528841
2024-08-28 07:00:00,296.66395773809,75.72287506406063,0.0,268.8993034055929,42.804413,140.528841
2024-08-28 08:00:00,295.8695990456906,79.363583426225,0.0,107.26496294601957,42.804413,140.528841
2024-08-28 09:00:00,294.924222296875,86.30332671119533,0.0,32.51393705349629,42.804413,140.528841
2024-08-28 10:00:00,293.79653468148,91.17534843252533,0.0,1.2921459933399997,42.804413,140.528841
2024-08-28 11:00:00,293.4300371381275,89.64501469862078,0.0,0.0,42.804413,140.528841
2024-08-28 12:00:00,292.73499605315,92.6992283271356,0.0,0.0,42.804413,140.528841
2024-08-28 13:00:00,292.43124189811624,94.63140712504844,0.0,0.0,42.804413,140.528841
2024-08-28 14:00:00,292.0084539911931,95.2119719957686,0.0,0.0,42.804413,140.528841
2024-08-28 15:00:00,291.65788601837625,94.80388049087688,0.0,0.0,42.804413,140.528841
2024-08-28 16:00:00,291.44028472784123,95.70562103977126,0.0,0.0,42.804413,140.528841
2024-08-28 17:00:00,290.9617352713225,96.11120666132908,0.0,0.0,42.804413,140.528841
2024-08-28 18:00:00,290.59699222797,95.77670222622206,0.0,0.0,42.804413,140.528841
2024-08-28 19:00:00,290.0886576829844,95.2841918398922,0.0,0.0,42.804413,140.528841
2024-08-28 20:00:00,289.79582225262374,94.56593041589063,0.0,0.0,42.804413,140.528841
2024-08-28 21:00:00,290.7160646381581,92.90305456431282,0.0,44.442208875,42.804413,140.528841
2024-08-28 22:00:00,292.80750491143624,86.97718798903595,0.0,205.1615963923053,42.804413,140.528841
2024-08-28 23:00:00,294.6699987801612,80.66116303075282,0.0,393.9120203048812,42.804413,140.528841
2024-08-29 00:00:00,296.52746543442623,72.67383736305437,0.0,567.7632828618737,42.804413,140.528841
2024-08-29 07:00:00,300.26362871404314,64.99007172725733,0.0,428.76715502593623,42.804413,140.528841
